customer_id,segment,R_score,F_score,M_score,RFM_score,recency_days,frequency,monetary,avg_discount,return_rate,complaint_score,engagement_score,sessions_30d,last_visit_days_ago,last_campaign_received,manual_priority_bucket,churn_next_60d,split
CUST00711,Champions,5,5,5,15,19,8,5430.3,0.41000000000000003,0.125,0.6333333333333333,0.44282051280097356,10,13,new_launch,medium,0,train
CUST00712,At-Risk Customers,5,4,3,12,4,4,1928.79,0.3225,0.0,0.6666666666666667,0.2446666666641578,2,0,bundle_discount,low,0,train
CUST00713,Champions,5,5,5,15,3,9,9076.15,0.3022222222222222,0.1111111111111111,0.6000000000000001,0.3566666666596778,10,0,bundle_discount,medium,0,train
CUST00714,Champions,4,5,4,13,40,6,2681.75,0.385,0.16666666666666666,0.4666666666666667,0.2844102564031946,2,0,bundle_discount,medium,0,train
CUST00715,Discount Dependents,4,3,2,9,25,3,954.63,0.5166666666666666,0.0,0.0,0.23753846153472286,4,14,bundle_discount,low,0,train
CUST00716,Champions,5,5,4,14,6,6,2828.0600000000004,0.37000000000000005,0.0,0.4666666666666667,0.554974358951085,14,0,welcome_offer,medium,0,test
CUST00717,At-Risk Customers,5,1,2,8,0,1,884.85,0.31,0.0,0.0,0.3106666666595289,6,7,welcome_offer,low,0,train
CUST00718,At-Risk Customers,2,2,1,5,117,2,697.62,0.325,0.0,0.0,0.19082051281362028,2,35,bundle_discount,high,1,validation
CUST00719,At-Risk Customers,1,4,4,9,168,4,2610.39,0.37,0.25,0.06666666666666667,0.11799999999960221,2,38,free_shipping,high,0,train
CUST00720,Dormant Customers,1,4,4,9,291,5,3086.61,0.406,0.2,0.5333333333333333,0.08861538461232854,1,53,welcome_offer,high,1,train
CUST00721,Promising Risers,5,1,3,9,14,1,1856.99,0.1,0.0,0.0,0.3914871794749825,8,0,bundle_discount,low,0,train
CUST00722,At-Risk Customers,4,1,1,6,30,1,256.54,0.6,1.0,0.6666666666666667,0.21399999999944,1,0,welcome_offer,high,1,validation
CUST00723,At-Risk Customers,3,1,1,5,69,1,546.81,0.1,0.0,0.0,0.2844102564015612,7,21,bundle_discount,medium,1,train
CUST00724,Promising Risers,5,2,2,9,8,2,1014.94,0.12,0.0,0.0,0.45302564100700093,8,0,welcome_offer,low,0,test
CUST00725,At-Risk Customers,2,3,3,8,141,3,2162.5,0.37333333333333335,0.0,0.0,0.07666666666872222,0,37,new_launch,high,1,test
CUST00726,At-Risk Customers,2,5,5,12,98,10,7976.49,0.33899999999999997,0.1,0.6166666666666667,0.40102564101110316,10,19,none,high,0,train
CUST00727,Champions,5,4,4,13,8,5,3822.01,0.32,0.2,0.4666666666666667,0.46923076921051043,10,7,bundle_discount,low,1,validation
CUST00728,At-Risk Customers,3,1,1,5,66,1,396.38,0.22,1.0,0.4666666666666667,0.24399999999619554,6,17,free_shipping,medium,1,train
CUST00729,At-Risk Customers,2,1,2,5,140,1,1324.83,0.38,0.0,0.0,0.148358974353532,1,42,welcome_offer,high,1,train
CUST00730,Dormant Customers,1,2,3,6,232,2,1923.08,0.32999999999999996,0.0,0.0,0.11533333333265333,3,43,new_launch,high,0,train
CUST00731,At-Risk Customers,2,2,2,6,136,2,1457.58,0.38,0.0,0.0,0.2244102564041946,2,18,welcome_offer,high,1,test
CUST00732,At-Risk Customers,5,1,1,7,6,1,402.61,0.13,0.0,0.4666666666666667,0.3437435897331213,6,4,welcome_offer,medium,0,train
CUST00733,Loyal Customers,3,3,3,9,66,3,1661.19,0.19666666666666668,0.0,0.0,0.25999999999625556,5,8,none,medium,0,train
CUST00734,At-Risk Customers,2,4,5,11,89,5,4981.82,0.366,0.2,0.5333333333333333,0.28015384614443584,6,30,welcome_offer,high,0,test
CUST00735,Loyal Customers,5,4,3,12,12,4,1973.4,0.47000000000000003,0.0,0.06666666666666667,0.21399999999944,1,0,new_launch,low,0,test
CUST00736,Loyal Customers,3,3,3,9,66,3,1727.68,0.35333333333333333,0.0,0.0,0.19199999999915335,3,15,none,medium,1,validation
CUST00737,At-Risk Customers,4,1,2,7,24,1,872.88,0.16,0.0,0.0,0.22374358974147684,1,4,bundle_discount,high,0,test
CUST00738,At-Risk Customers,3,1,1,5,78,1,545.24,0.18,1.0,0.6666666666666667,0.3363589743445009,8,25,new_launch,high,1,test
CUST00739,Promising Risers,4,1,2,7,24,1,1047.95,0.27,0.0,0.0,0.3799487179374086,8,0,welcome_offer,low,0,train
CUST00740,Dormant Customers,1,4,5,10,261,5,4065.24,0.37,0.2,0.4666666666666667,0.266923076905458,5,59,new_launch,high,1,test
CUST00741,Dormant Customers,1,3,3,7,225,3,1798.7,0.23,0.0,0.0,0.10841025640691236,3,52,new_launch,high,0,train
CUST00742,Discount Dependents,3,2,2,7,49,2,1288.91,0.365,0.0,0.0,0.3228205128118292,5,8,bundle_discount,medium,1,train
CUST00743,Champions,5,4,4,13,1,5,2957.78,0.294,0.2,0.4666666666666667,0.3127692307553933,3,18,new_launch,low,0,train
CUST00744,At-Risk Customers,3,2,2,7,65,2,1108.58,0.14,0.0,0.0,0.2523589743478609,2,25,free_shipping,medium,1,validation
CUST00745,Promising Risers,5,1,2,8,1,1,1077.53,0.28,0.0,0.0,0.39933333332432663,14,4,welcome_offer,low,0,train
CUST00746,At-Risk Customers,1,2,3,6,177,2,1625.12,0.46,0.0,0.0,0.17794871794699968,0,17,welcome_offer,high,1,validation
CUST00747,Promising Risers,5,1,2,8,11,1,1123.87,0.31,0.0,0.4666666666666667,0.47789743588105266,13,7,none,medium,0,train
CUST00748,At-Risk Customers,3,5,5,13,58,7,4244.5,0.1942857142857143,0.0,0.26666666666666666,0.3033333333277556,5,0,welcome_offer,medium,0,train
CUST00749,Discount Dependents,5,2,2,9,11,2,1514.65,0.475,0.0,0.0,0.5876410256105895,13,11,bundle_discount,low,0,validation
CUST00750,Loyal Customers,3,3,3,9,49,3,2474.98,0.36333333333333334,0.0,0.0,0.411487179472427,8,4,welcome_offer,medium,0,test
CUST00751,Promising Risers,5,1,1,7,15,1,657.24,0.21,0.0,0.0,0.3914871794738714,8,5,new_launch,low,0,train
CUST00752,At-Risk Customers,2,2,2,6,97,2,1319.5500000000002,0.23500000000000001,0.0,0.4666666666666667,0.1346666666659911,2,33,welcome_offer,high,1,validation
CUST00753,At-Risk Customers,2,1,2,5,143,1,1093.17,0.16,0.0,0.0,0.2759999999902378,9,40,new_launch,high,1,train
CUST00754,At-Risk Customers,4,2,4,10,37,2,3639.05,0.13,0.0,0.4666666666666667,0.5809743589518451,18,4,welcome_offer,medium,0,validation
CUST00755,Dormant Customers,1,2,3,6,200,2,1585.3600000000001,0.27999999999999997,0.5,0.4666666666666667,0.3256923076767054,12,45,none,high,1,test
CUST00756,At-Risk Customers,2,3,4,9,113,3,3223.87,0.19666666666666668,0.0,0.33333333333333337,0.14333333333427778,0,17,free_shipping,high,1,train
CUST00757,Loyal Customers,5,3,3,11,8,3,1807.24,0.38000000000000006,0.0,0.0,0.3239487179396486,4,0,free_shipping,low,0,validation
CUST00758,Loyal Customers,3,5,5,13,78,10,6808.01,0.27,0.0,0.0,0.45328205126344195,13,19,none,high,0,train
CUST00759,At-Risk Customers,4,2,3,9,38,2,1562.24,0.26,0.0,0.0,0.22574358973935238,4,21,free_shipping,medium,1,train
CUST00760,At-Risk Customers,1,2,2,5,162,2,1132.19,0.28,0.5,0.4666666666666667,0.09066666666816223,1,37,bundle_discount,high,1,train
CUST00761,At-Risk Customers,1,2,2,5,193,2,1069.58,0.145,0.0,0.0,0.12348717948534696,1,41,new_launch,high,1,train
CUST00762,At-Risk Customers,4,2,4,10,46,2,2784.5699999999997,0.24,0.5,0.06666666666666667,0.24533333332885332,8,25,bundle_discount,medium,0,train
CUST00763,At-Risk Customers,1,4,5,10,188,4,4210.57,0.2375,0.0,0.0,0.04333333333594445,0,47,welcome_offer,high,1,train
CUST00764,Champions,4,4,4,12,23,4,3245.93,0.2475,0.0,0.0,0.35866666665807556,8,1,welcome_offer,low,0,train
CUST00765,Loyal Customers,2,3,4,9,98,3,2692.35,0.34,0.0,0.06666666666666667,0.20466666666482447,2,12,welcome_offer,high,1,test
CUST00766,At-Risk Customers,1,2,3,6,166,2,1783.35,0.305,0.0,0.0,0.16774358974045012,7,46,welcome_offer,high,1,train
CUST00767,At-Risk Customers,3,5,4,12,75,7,3498.46,0.3314285714285714,0.0,0.6000000000000001,0.38543589741704215,7,18,new_launch,medium,1,train
CUST00768,At-Risk Customers,4,3,3,10,21,3,2361.23,0.21666666666666667,0.0,0.4666666666666667,0.23533333333065332,3,7,bundle_discount,medium,0,train
CUST00769,Champions,5,5,4,14,18,6,2815.44,0.29333333333333333,0.0,0.5333333333333333,0.23953846153645397,2,0,none,low,1,train
CUST00770,At-Risk Customers,4,3,4,11,27,3,2711.16,0.19999999999999998,0.0,0.4666666666666667,0.5090256410061499,12,0,welcome_offer,medium,0,train
CUST00771,At-Risk Customers,2,1,1,4,90,1,456.76,0.41,0.0,0.6666666666666667,0.3684102564012235,8,0,none,high,1,train
CUST00772,At-Risk Customers,1,3,4,8,190,3,3114.63,0.2833333333333333,0.0,0.0,0.31548717947592253,9,27,free_shipping,high,1,validation
CUST00773,At-Risk Customers,3,3,3,9,71,3,2278.26,0.25666666666666665,0.0,0.4666666666666667,0.2793333333284822,4,3,none,medium,1,validation
CUST00774,At-Risk Customers,2,3,2,7,101,3,1439.8,0.10666666666666667,0.0,0.0,0.15133333333238,2,28,bundle_discount,high,1,train
CUST00775,Promising Risers,4,1,2,7,23,1,1298.92,0.23,0.0,0.0,0.4094358974188155,8,10,new_launch,low,0,train
CUST00776,At-Risk Customers,2,4,4,10,135,4,3024.9399999999996,0.245,0.0,0.0,0.08333333333527777,0,35,welcome_offer,high,1,train
CUST00777,At-Risk Customers,5,1,1,7,10,1,720.41,0.32,0.0,0.0,0.26441025640463905,2,1,free_shipping,low,0,train
CUST00778,Dormant Customers,1,4,4,9,331,4,3444.29,0.155,0.0,0.4666666666666667,0.035538461540180616,1,57,bundle_discount,high,1,train
CUST00779,At-Risk Customers,5,1,1,7,6,1,416.15,0.49,0.0,0.0,0.30994871794020856,3,0,none,low,0,train
CUST00780,Champions,4,4,4,12,36,4,3232.4,0.29000000000000004,0.25,0.4666666666666667,0.5021025640831867,12,9,new_launch,medium,0,train
CUST00781,At-Risk Customers,3,1,1,5,49,1,442.8,0.38,0.0,0.0,0.255487179482167,4,14,free_shipping,medium,0,validation
CUST00782,At-Risk Customers,1,1,1,3,194,1,505.28,0.31,0.0,0.0,0.17989743588827267,1,41,welcome_offer,high,1,test
CUST00783,Dormant Customers,1,5,5,11,232,6,4123.36,0.37333333333333335,0.0,0.06666666666666667,0.203025641013912,3,49,none,high,1,test
CUST00784,Champions,4,4,4,12,45,5,3103.73,0.248,0.0,0.0,0.5065641025442839,11,0,bundle_discount,medium,1,train
CUST00785,Champions,5,5,4,14,11,6,3144.23,0.33,0.0,0.6666666666666667,0.25974358973845907,5,15,none,low,0,train
CUST00786,At-Risk Customers,1,4,5,10,150,5,5359.3,0.11400000000000002,0.2,0.6000000000000001,0.12066666666766222,1,28,none,high,1,validation
CUST00787,Loyal Customers,3,5,5,13,48,7,5769.13,0.27714285714285714,0.0,0.13333333333333333,0.22133333333121333,2,7,bundle_discount,medium,0,train
CUST00788,At-Risk Customers,3,1,2,6,49,1,1408.44,0.39,0.0,0.0,0.30866666666002,8,11,none,medium,0,train
CUST00789,Loyal Customers,3,3,3,9,55,3,1689.1100000000001,0.2866666666666667,0.0,0.0,0.23707692307458794,1,0,new_launch,high,0,test
CUST00790,At-Risk Customers,3,1,1,5,78,1,458.83,0.19,0.0,0.4666666666666667,0.3888205128047003,9,20,new_launch,high,1,train
CUST00791,Dormant Customers,1,1,2,4,230,1,1187.93,0.38,0.0,0.4666666666666667,0.046666666669222215,0,46,free_shipping,high,1,train
CUST00792,At-Risk Customers,1,5,4,10,148,6,2976.79,0.4583333333333333,0.0,0.4666666666666667,0.14266666666520444,4,39,bundle_discount,high,1,test
CUST00793,Loyal Customers,2,3,3,8,113,3,2463.2,0.39666666666666667,0.0,0.0,0.2519487179429397,1,4,welcome_offer,high,1,train
CUST00794,At-Risk Customers,1,4,4,9,171,5,2824.37,0.198,0.0,0.5333333333333333,0.2141538461485425,7,39,new_launch,high,1,train
CUST00795,At-Risk Customers,2,4,4,10,138,4,3787.58,0.2,0.0,0.0,0.14466666666582445,2,30,new_launch,high,1,validation
CUST00796,At-Risk Customers,1,3,5,9,151,3,5388.48,0.22333333333333336,0.0,0.0,0.3153333333243533,8,19,free_shipping,high,1,test
CUST00797,Champions,5,4,4,13,9,5,2975.27,0.264,0.0,0.0,0.40389743588174604,7,9,welcome_offer,low,0,test
CUST00798,At-Risk Customers,3,5,5,13,57,10,6339.86,0.278,0.0,0.4666666666666667,0.43635897434200094,8,5,free_shipping,medium,0,validation
CUST00799,At-Risk Customers,3,5,4,12,56,6,3798.88,0.2816666666666667,0.0,0.4666666666666667,0.23287179486878729,2,7,free_shipping,medium,1,train
CUST00800,Champions,5,5,5,15,12,10,9558.37,0.18,0.2,0.6166666666666667,0.44415384613526476,7,0,none,low,0,test
CUST00801,At-Risk Customers,3,3,4,10,76,3,3345.79,0.26,0.0,0.4666666666666667,0.17553846153784733,1,15,new_launch,high,1,validation
CUST00802,Dormant Customers,1,1,3,5,201,1,1787.0,0.28,0.0,0.0,0.05400000000210666,1,48,bundle_discount,high,1,train
CUST00803,At-Risk Customers,3,5,5,13,53,7,5289.43,0.24571428571428572,0.0,0.4666666666666667,0.3054358974225089,2,16,bundle_discount,medium,0,train
CUST00804,At-Risk Customers,5,1,2,8,14,1,969.91,0.22,0.0,0.0,0.3310769230674501,7,7,bundle_discount,low,0,train
CUST00805,At-Risk Customers,4,1,2,7,41,1,780.79,0.11,0.0,0.0,0.3302051281952051,8,18,free_shipping,medium,0,train
CUST00806,Promising Risers,4,1,2,7,21,1,976.95,0.46,0.0,0.0,0.3639999999914511,11,7,bundle_discount,low,0,train
CUST00807,At-Risk Customers,2,2,3,7,112,2,1827.0300000000002,0.19,0.0,0.0,0.24266666666242667,4,14,bundle_discount,high,1,train
CUST00808,At-Risk Customers,3,4,4,11,53,5,2738.81,0.4,0.2,0.5333333333333333,0.3873333333227622,16,21,bundle_discount,medium,0,train
CUST00809,At-Risk Customers,4,3,3,10,22,3,1886.26,0.3133333333333333,0.3333333333333333,0.5333333333333333,0.5967179486871308,12,1,bundle_discount,medium,0,train
CUST00810,Dormant Customers,1,1,1,3,217,1,528.93,0.37,0.0,0.0,0.15615384614679584,0,37,welcome_offer,high,0,train
CUST00811,At-Risk Customers,1,5,4,10,184,6,3477.9399999999996,0.3983333333333334,0.0,0.0,0.19594871794243524,2,30,welcome_offer,high,1,train
CUST00812,At-Risk Customers,1,1,1,3,189,1,383.16,0.25,0.0,0.0,0.12153846153907397,0,27,welcome_offer,high,1,train
CUST00813,Champions,5,5,5,15,5,9,9628.83,0.18666666666666668,0.0,0.5666666666666667,0.5147692307458022,11,1,none,medium,0,train
CUST00814,Loyal Customers,2,3,4,9,88,3,3998.29,0.2733333333333334,0.0,0.0,0.4426666666513822,14,16,free_shipping,high,0,train
CUST00815,At-Risk Customers,2,3,4,9,137,3,3282.1400000000003,0.20333333333333334,0.0,0.33333333333333337,0.15533333333198668,3,31,new_launch,high,0,test
CUST00816,At-Risk Customers,3,2,4,9,59,2,2688.92,0.3,0.0,0.6666666666666667,0.35441025639706125,7,15,free_shipping,medium,0,train
CUST00817,Champions,5,5,5,15,9,14,11008.85,0.32642857142857146,0.0,0.4666666666666667,0.61276923074046,13,0,bundle_discount,low,0,train
CUST00818,At-Risk Customers,2,1,2,5,147,1,988.84,0.12,0.0,0.4666666666666667,0.1170769230765879,1,36,new_launch,high,1,train
CUST00819,At-Risk Customers,4,4,3,11,28,4,2164.49,0.1775,0.0,0.4666666666666667,0.31999999999303336,5,0,none,low,0,test
CUST00820,At-Risk Customers,1,2,2,5,189,2,935.6700000000001,0.44,0.0,0.0,0.19882051281033364,4,46,bundle_discount,high,1,train
CUST00821,At-Risk Customers,2,3,2,7,94,3,1248.56,0.29666666666666663,0.3333333333333333,0.43333333333333335,0.24399999999397334,6,27,none,high,0,train
CUST00822,Loyal Customers,3,5,5,13,76,6,4218.62,0.3183333333333333,0.0,0.06666666666666667,0.2566666666613444,10,30,new_launch,high,0,train
CUST00823,At-Risk Customers,2,5,4,11,146,8,3291.63,0.24625,0.25,0.4666666666666667,0.1346666666659911,2,33,new_launch,high,1,train
CUST00824,Champions,5,4,4,13,4,4,2566.4900000000002,0.18,0.0,0.0,0.28933333332831557,4,0,free_shipping,low,0,test
CUST00825,At-Risk Customers,2,1,1,4,97,1,410.77,0.25,0.0,0.0,0.2912307692143749,3,31,bundle_discount,high,1,train
CUST00826,At-Risk Customers,1,5,5,11,158,10,8171.4,0.332,0.0,0.13333333333333333,0.2793333333246267,9,34,none,high,1,train
CUST00827,At-Risk Customers,3,1,3,7,57,1,1699.04,0.16,0.0,0.0,0.36856410254970384,4,2,welcome_offer,medium,0,train
CUST00828,At-Risk Customers,2,1,1,4,90,1,355.91,0.39,0.0,0.0,0.2415384615343295,5,17,none,high,1,train
CUST00829,At-Risk Customers,3,5,5,13,62,10,6268.52,0.316,0.0,0.4666666666666667,0.46497435895282946,9,6,new_launch,medium,0,test
CUST00830,Loyal Customers,5,3,3,11,19,3,1613.9499999999998,0.38999999999999996,0.0,0.0,0.4532307692140616,11,6,welcome_offer,low,0,validation
CUST00831,At-Risk Customers,5,2,2,9,6,2,994.8299999999999,0.375,0.0,0.5333333333333333,0.5296410256194318,11,0,new_launch,medium,0,train
CUST00832,Promising Risers,5,1,1,7,0,1,716.8,0.16,0.0,0.0,0.4618974358773482,9,0,free_shipping,low,0,train
CUST00833,At-Risk Customers,3,1,2,6,67,1,1142.84,0.49,0.0,0.0,0.3206666666593623,6,4,welcome_offer,medium,1,train
CUST00834,Loyal Customers,5,4,3,12,2,4,2049.66,0.48,0.0,0.06666666666666667,0.2639999999969733,6,6,bundle_discount,low,0,train
CUST00835,At-Risk Customers,1,5,5,11,157,9,6888.030000000001,0.27555555555555555,0.1111111111111111,0.6666666666666667,0.33866666665729783,8,12,bundle_discount,high,1,validation
CUST00836,At-Risk Customers,5,2,3,10,9,2,1640.21,0.29,0.0,0.0,0.34799999999191333,7,0,new_launch,low,0,train
CUST00837,Promising Risers,5,2,2,9,15,2,1476.76,0.345,0.0,0.0,0.3738974358844682,7,8,none,low,0,train
CUST00838,Champions,5,5,5,15,9,6,4291.93,0.2866666666666667,0.0,0.7333333333333334,0.47810256408252444,11,12,new_launch,medium,1,test
CUST00839,At-Risk Customers,1,3,3,7,162,3,1996.99,0.15333333333333332,0.0,0.0,0.1592820512799908,2,31,new_launch,high,1,train
CUST00840,At-Risk Customers,3,5,5,13,58,10,9432.94,0.26999999999999996,0.0,0.6666666666666667,0.27533333332887555,3,0,none,medium,0,test
CUST00841,At-Risk Customers,2,5,5,12,99,8,6838.26,0.185,0.125,0.5333333333333333,0.1479999999991022,2,29,none,high,0,train
CUST00842,At-Risk Customers,3,4,5,12,71,5,5478.280000000001,0.258,0.0,0.4666666666666667,0.2106666666661622,1,1,none,medium,0,train
CUST00843,At-Risk Customers,4,1,2,7,45,1,803.69,0.4,1.0,0.4666666666666667,0.2834871794776803,1,3,bundle_discount,high,1,train
CUST00844,At-Risk Customers,5,1,1,7,19,1,410.24,0.32,0.0,0.0,0.2486153846096619,1,5,bundle_discount,high,0,validation
CUST00845,At-Risk Customers,2,4,4,10,96,4,2758.2200000000003,0.31,0.0,0.5333333333333333,0.22907692307263017,4,20,welcome_offer,high,1,validation
CUST00846,Champions,4,5,5,14,41,9,7260.82,0.18000000000000002,0.1111111111111111,0.6333333333333333,0.5433333333138222,15,0,bundle_discount,medium,0,validation
CUST00847,Champions,5,5,5,15,4,6,6336.01,0.355,0.0,0.43333333333333335,0.5700512820206308,12,4,welcome_offer,low,0,train
CUST00848,Promising Risers,5,1,1,7,4,1,547.18,0.28,0.0,0.0,0.39661538460268636,8,0,bundle_discount,low,0,train
CUST00849,Champions,5,5,5,15,6,7,4218.23,0.29571428571428576,0.0,0.0,0.46523076920868156,9,14,welcome_offer,low,0,train
CUST00850,At-Risk Customers,5,2,3,10,7,2,2278.0299999999997,0.355,0.5,0.4666666666666667,0.2733333333293667,5,4,bundle_discount,medium,1,validation
CUST00851,At-Risk Customers,5,2,2,9,0,2,1188.6200000000001,0.275,0.5,0.4666666666666667,0.36199999999135335,8,0,welcome_offer,low,0,train
CUST00852,At-Risk Customers,3,3,2,8,66,3,1379.6599999999999,0.32,0.0,0.0,0.21528205127688413,1,15,welcome_offer,medium,0,train
CUST00853,At-Risk Customers,3,1,1,5,61,1,318.94,0.47,0.0,0.4666666666666667,0.33266666665818223,9,13,none,medium,1,test
CUST00854,Dormant Customers,1,3,3,7,279,3,2249.63,0.2733333333333334,0.0,0.0,0.12502564102308758,1,44,welcome_offer,high,1,train
CUST00855,Dormant Customers,1,1,1,3,292,1,613.47,0.43,0.0,0.0,0.052205128206569515,1,52,free_shipping,high,1,test
CUST00856,At-Risk Customers,2,1,3,6,135,1,2235.84,0.19,0.0,0.06666666666666667,0.2547692307556244,1,27,welcome_offer,high,0,train
CUST00857,At-Risk Customers,3,4,5,12,67,5,5033.19,0.286,0.2,0.6000000000000001,0.3081538461446714,3,4,free_shipping,medium,0,validation
CUST00858,Loyal Customers,2,3,3,8,90,3,2363.5299999999997,0.21333333333333335,0.0,0.0,0.1706666666668289,1,13,none,high,1,test
CUST00859,At-Risk Customers,1,4,3,8,169,4,2159.64,0.3075,0.0,0.0,0.37769230767315864,10,36,free_shipping,high,1,train
CUST00860,At-Risk Customers,3,1,2,6,79,1,1472.26,0.27,0.0,0.4666666666666667,0.4085128204896901,7,23,none,high,0,train
CUST00861,At-Risk Customers,1,3,2,6,170,3,1530.88,0.31666666666666665,0.0,0.4666666666666667,0.24148717947661583,3,29,free_shipping,high,1,train
CUST00862,Dormant Customers,1,4,4,9,453,4,3934.7400000000002,0.235,0.0,0.0,0.028000000002213313,2,60,bundle_discount,high,1,train
CUST00863,Champions,4,4,4,12,25,4,2928.87,0.2275,0.0,0.0,0.3206666666593623,6,4,none,low,0,train
CUST00864,At-Risk Customers,2,2,2,6,138,2,1042.98,0.265,0.0,0.33333333333333337,0.23902564101724982,2,24,welcome_offer,high,1,train
CUST00865,At-Risk Customers,3,2,2,7,50,2,1503.1100000000001,0.38,0.0,0.4666666666666667,0.4374358974165844,10,15,none,medium,0,validation
CUST00866,At-Risk Customers,4,1,2,7,26,1,1280.71,0.06,0.0,0.0,0.28333333332919997,5,1,bundle_discount,low,1,test
CUST00867,At-Risk Customers,5,1,1,7,15,1,424.64,0.55,0.0,0.4666666666666667,0.2606666666603622,6,22,bundle_discount,medium,1,train
CUST00868,Promising Risers,4,1,2,7,20,1,832.57,0.4,0.0,0.0,0.5370256410050299,14,0,new_launch,low,0,train
CUST00869,At-Risk Customers,2,5,4,11,93,6,3202.61,0.35333333333333333,0.16666666666666666,0.5333333333333333,0.19820512820446287,0,4,new_launch,high,1,validation
CUST00870,At-Risk Customers,2,5,5,12,86,7,5454.610000000001,0.2914285714285714,0.0,0.4666666666666667,0.38302564101042313,13,37,new_launch,high,0,train
CUST00871,Loyal Customers,2,5,5,12,122,8,7332.96,0.20625,0.0,0.13333333333333333,0.1819999999982089,3,23,bundle_discount,high,1,train
CUST00872,Loyal Customers,2,3,3,8,125,3,1959.48,0.26666666666666666,0.0,0.0,0.3796410256221761,6,24,new_launch,high,1,train
CUST00873,Champions,5,4,5,14,3,4,4213.62,0.1975,0.0,0.0,0.20133333333154668,2,13,welcome_offer,low,0,train
CUST00874,At-Risk Customers,4,1,1,6,21,1,511.56,0.24,0.0,0.0,0.3444102564019501,7,3,new_launch,low,1,train
CUST00875,At-Risk Customers,4,1,1,6,30,1,363.1,0.31,0.0,0.0,0.22861538461249523,1,6,none,high,0,test
CUST00876,At-Risk Customers,4,3,2,9,36,3,1392.13,0.4166666666666667,0.0,0.6333333333333333,0.35989743588391715,6,13,bundle_discount,medium,1,train
